sale_id,customer_id,product_id,product_name,product_category,purchase_amount,quantity,purchase_date,discount_applied,payment_method,channel,satisfaction_rating,repeat_purchase
SALE_000227,CUST_00257,PROD_9944,Snacks,Groceries,19.94,3,2025-08-05,False,Gift Card,Online,3.9,True
SALE_000228,CUST_00162,PROD_0473,Kitchen,Home,145.39,2,2025-08-03,True,PayPal,In-Store,4.4,False
SALE_000229,CUST_00402,PROD_8417,Exclusive,Luxury,280.63,3,2025-07-20,False,Credit Card,Phone,4.0,True
SALE_000230,CUST_00408,PROD_0972,Bulk,Discount,4.97,2,2025-07-14,True,Debit Card,In-Store,3.7,True
SALE_000231,CUST_00009,PROD_7637,Movies,Entertainment,32.55,3,2025-08-05,False,Debit Card,In-Store,3.8,True
SALE_000232,CUST_00092,PROD_9288,Accessories,Fashion,57.22,3,2025-06-14,False,Debit Card,Phone,5.0,True
SALE_000233,CUST_00172,PROD_4458,Furniture,Home,156.95,4,2025-08-02,False,Gift Card,Phone,4.0,False
SALE_000234,CUST_00242,PROD_9246,Appliances,Home,240.2,2,2025-04-04,True,Debit Card,In-Store,3.9,False
SALE_000235,CUST_00074,PROD_4881,Smartphone,Electronics,362.2,2,2025-07-01,False,Debit Card,In-Store,5.0,True
SALE_000236,CUST_00173,PROD_1284,Bedding,Home,223.02,3,2025-04-16,False,PayPal,In-Store,4.9,True
SALE_000237,CUST_00306,PROD_7925,Hotels,Travel,1146.18,2,2025-06-21,False,PayPal,Mobile App,5.0,True
SALE_000238,CUST_00371,PROD_9255,Car Rental,Travel,1462.07,3,2025-08-01,False,Credit Card,Phone,4.5,True
SALE_000239,CUST_00232,PROD_1670,Beverages,Groceries,17.13,1,2025-05-14,False,Debit Card,Online,3.8,True
SALE_000240,CUST_00157,PROD_7244,Garden,Home,275.16,3,2025-03-01,False,Credit Card,In-Store,4.4,False
SALE_000241,CUST_00456,PROD_8417,Exclusive,Luxury,520.33,4,2025-08-05,False,Debit Card,In-Store,4.9,True
SALE_000242,CUST_00253,PROD_1486,Camera,Electronics,485.04,3,2025-07-18,False,Debit Card,Phone,4.8,True
SALE_000243,CUST_00349,PROD_4112,Jewelry,Luxury,1734.71,7,2025-08-07,False,Cash,Online,4.3,True
SALE_000244,CUST_00404,PROD_7925,Hotels,Travel,289.49,2,2025-06-21,False,Debit Card,Mobile App,3.6,False
SALE_000245,CUST_00406,PROD_9896,Generic,Discount,5.17,1,2025-06-17,True,Cash,In-Store,4.2,False
SALE_000246,CUST_00354,PROD_3010,Activities,Travel,1582.55,3,2025-06-10,False,PayPal,Online,4.8,True
SALE_000247,CUST_00113,PROD_5228,Organic,Groceries,20.49,3,2025-07-31,False,Credit Card,Mobile App,5.0,False
SALE_000248,CUST_00193,PROD_4230,Frozen,Groceries,26.75,4,2025-07-10,False,Cash,Phone,4.3,True
SALE_000249,CUST_00164,PROD_5228,Organic,Groceries,22.22,7,2025-07-02,False,Debit Card,Online,3.6,True
SALE_000250,CUST_00270,PROD_4112,Jewelry,Luxury,642.77,2,2025-05-26,False,Gift Card,Mobile App,4.3,False
SALE_000251,CUST_00052,PROD_4430,Headphones,Electronics,322.61,3,2024-09-25,False,Credit Card,In-Store,4.2,False
SALE_000252,CUST_00055,PROD_5089,Streaming,Entertainment,24.44,3,2025-04-22,False,Gift Card,Phone,4.6,True
SALE_000253,CUST_00197,PROD_2689,Personal,Health,31.51,3,2025-02-06,False,PayPal,Online,4.9,True
SALE_000254,CUST_00422,PROD_9944,Snacks,Groceries,9.19,5,2025-05-10,False,Gift Card,Mobile App,4.7,True
SALE_000255,CUST_00005,PROD_7637,Movies,Entertainment,23.73,2,2025-06-19,True,Debit Card,Phone,5.0,True
SALE_000256,CUST_00159,PROD_1284,Bedding,Home,139.87,2,2025-07-15,True,Cash,Mobile App,4.4,True
SALE_000257,CUST_00379,PROD_6961,Utilities,Essentials,12.21,1,2025-03-25,False,Gift Card,Phone,4.2,False
SALE_000258,CUST_00404,PROD_9944,Snacks,Groceries,6.51,1,2025-08-08,True,Gift Card,Phone,3.4,False
SALE_000259,CUST_00056,PROD_0534,Shoes,Fashion,56.53,1,2025-03-05,False,Cash,Mobile App,4.5,True
SALE_000260,CUST_00013,PROD_0297,Concerts,Entertainment,29.36,2,2025-07-29,False,Credit Card,Online,4.7,True
SALE_000261,CUST_00074,PROD_1745,Tablet,Electronics,185.61,4,2025-06-23,True,Debit Card,Online,4.8,True
SALE_000262,CUST_00373,PROD_8128,Designer,Luxury,1783.84,1,2025-07-17,False,PayPal,Phone,4.2,True
SALE_000263,CUST_00297,PROD_8417,Exclusive,Luxury,1789.31,1,2025-07-13,False,Gift Card,Mobile App,4.2,True
SALE_000264,CUST_00418,PROD_6961,Utilities,Essentials,7.61,3,2025-07-13,False,Credit Card,In-Store,4.1,False
SALE_000265,CUST_00206,PROD_4230,Frozen,Groceries,27.61,6,2025-06-20,False,Debit Card,Mobile App,4.2,True
SALE_000266,CUST_00137,PROD_0297,Concerts,Entertainment,35.87,2,2025-07-31,False,Credit Card,In-Store,4.4,False
SALE_000267,CUST_00202,PROD_7244,Garden,Home,310.41,2,2025-06-12,False,Credit Card,Mobile App,3.9,True
SALE_000268,CUST_00023,PROD_0473,Kitchen,Home,119.34,3,2025-07-13,False,Gift Card,Mobile App,4.2,False
SALE_000269,CUST_00028,PROD_4412,Jacket,Fashion,30.2,2,2025-06-26,True,Cash,In-Store,5.0,False
SALE_000270,CUST_00225,PROD_7649,Medical,Health,67.98,2,2025-06-23,False,PayPal,Mobile App,4.1,True
SALE_000271,CUST_00068,PROD_7899,Dress,Fashion,66.39,3,2025-04-07,False,Cash,Mobile App,5.0,True
SALE_000272,CUST_00200,PROD_4930,Jeans,Fashion,57.97,3,2025-01-30,True,Gift Card,Phone,4.0,False
SALE_000273,CUST_00035,PROD_7899,Dress,Fashion,76.43,1,2025-08-01,False,Gift Card,Mobile App,4.3,True
SALE_000274,CUST_00030,PROD_0864,Laptop,Electronics,437.32,4,2025-04-21,False,Gift Card,Mobile App,3.5,False
SALE_000275,CUST_00143,PROD_0534,Shoes,Fashion,56.47,3,2025-06-08,True,Gift Card,Mobile App,3.8,False
SALE_000276,CUST_00149,PROD_5089,Streaming,Entertainment,27.61,5,2025-03-31,False,Gift Card,Phone,5.0,True
SALE_000277,CUST_00070,PROD_4930,Jeans,Fashion,48.18,2,2025-05-20,False,Gift Card,Online,5.0,True
SALE_000278,CUST_00176,PROD_7244,Garden,Home,249.32,4,2025-05-10,True,PayPal,Mobile App,4.1,True
SALE_000279,CUST_00018,PROD_5729,Music,Entertainment,33.79,2,2025-04-23,False,Cash,In-Store,5.0,False
SALE_000280,CUST_00172,PROD_5170,Decor,Home,194.34,2,2025-06-08,False,Cash,Online,4.1,True
SALE_000281,CUST_00028,PROD_9288,Accessories,Fashion,33.59,4,2025-07-23,True,Debit Card,Online,4.3,True
SALE_000282,CUST_00124,PROD_7899,Dress,Fashion,51.5,4,2025-01-07,False,Credit Card,Phone,5.0,False
SALE_000283,CUST_00023,PROD_4430,Headphones,Electronics,283.45,2,2025-07-22,False,Cash,Phone,4.8,False
SALE_000284,CUST_00238,PROD_7649,Medical,Health,36.38,1,2025-02-18,False,Cash,Online,4.1,False
SALE_000285,CUST_00136,PROD_5729,Music,Entertainment,22.24,3,2025-06-16,False,Debit Card,In-Store,5.0,False
SALE_000286,CUST_00124,PROD_3948,Fitness,Health,58.67,3,2025-07-13,False,Gift Card,Online,5.0,False
SALE_000287,CUST_00247,PROD_5230,Food,Groceries,16.84,2,2025-06-10,True,Gift Card,In-Store,3.9,False
SALE_000288,CUST_00351,PROD_9896,Generic,Discount,23.53,3,2025-06-10,True,PayPal,Mobile App,5.0,True
SALE_000289,CUST_00484,PROD_9307,Basic Clothing,Essentials,11.19,4,2025-06-17,False,Cash,Online,4.7,True
SALE_000290,CUST_00287,PROD_4112,Jewelry,Luxury,1851.53,2,2025-05-09,False,PayPal,Mobile App,4.6,False
SALE_000291,CUST_00440,PROD_3240,Clearance,Discount,4.48,1,2025-07-16,False,Credit Card,Online,4.6,False
SALE_000292,CUST_00286,PROD_4340,Flights,Travel,1553.56,2,2025-08-07,False,PayPal,In-Store,5.0,False
SALE_000293,CUST_00340,PROD_6061,Insurance,Travel,891.94,3,2025-06-18,False,Credit Card,Online,4.4,False
SALE_000294,CUST_00218,PROD_4230,Frozen,Groceries,26.0,2,2025-05-25,False,PayPal,Phone,5.0,False
SALE_000295,CUST_00181,PROD_0473,Kitchen,Home,244.33,1,2025-08-02,False,PayPal,In-Store,3.7,True
SALE_000296,CUST_00141,PROD_4930,Jeans,Fashion,60.62,5,2025-07-07,False,PayPal,Online,4.1,False
SALE_000297,CUST_00065,PROD_7637,Movies,Entertainment,31.18,5,2025-07-16,False,Gift Card,Phone,4.3,False
SALE_000298,CUST_00194,PROD_4033,Household,Essentials,28.74,4,2025-07-24,False,PayPal,In-Store,4.3,True
SALE_000299,CUST_00173,PROD_4458,Furniture,Home,252.9,6,2025-07-16,False,PayPal,Phone,3.7,False
SALE_000300,CUST_00370,PROD_4340,Flights,Travel,1778.1,5,2025-06-23,False,PayPal,Mobile App,4.6,True
SALE_000301,CUST_00410,PROD_9896,Generic,Discount,6.07,3,2025-07-13,True,Debit Card,In-Store,3.6,True
SALE_000302,CUST_00149,PROD_5729,Music,Entertainment,15.66,3,2025-04-28,True,Cash,Phone,4.6,False
SALE_000303,CUST_00390,PROD_4033,Household,Essentials,11.09,1,2025-07-19,False,Debit Card,In-Store,3.7,True
SALE_000304,CUST_00476,PROD_1670,Beverages,Groceries,14.47,4,2025-07-08,False,Cash,Mobile App,4.7,True
SALE_000305,CUST_00119,PROD_4881,Smartphone,Electronics,240.28,2,2025-08-08,True,Debit Card,Phone,5.0,True
SALE_000306,CUST_00026,PROD_5103,T-Shirt,Fashion,48.28,4,2025-07-18,False,Cash,In-Store,4.7,False
SALE_000307,CUST_00138,PROD_9288,Accessories,Fashion,40.81,3,2025-04-21,True,Debit Card,Online,4.8,True
SALE_000308,CUST_00036,PROD_4881,Smartphone,Electronics,187.26,4,2025-06-09,True,Cash,Phone,4.7,True
SALE_000309,CUST_00209,PROD_5230,Food,Groceries,24.07,2,2025-06-20,False,Credit Card,Mobile App,5.0,False
SALE_000310,CUST_00087,PROD_4033,Household,Essentials,27.13,4,2025-04-15,False,PayPal,Mobile App,3.8,False
SALE_000311,CUST_00271,PROD_0473,Kitchen,Home,223.61,3,2025-06-22,False,Debit Card,In-Store,4.4,False
SALE_000312,CUST_00428,PROD_6980,Fresh,Groceries,7.72,3,2025-07-29,True,PayPal,Online,3.4,False
SALE_000313,CUST_00051,PROD_7562,Books,Entertainment,21.79,3,2025-07-14,False,Gift Card,In-Store,4.9,False
SALE_000314,CUST_00362,PROD_3010,Activities,Travel,944.82,2,2025-01-28,False,Credit Card,Mobile App,5.0,True
SALE_000315,CUST_00243,PROD_4230,Frozen,Groceries,19.4,1,2025-07-06,False,Debit Card,Mobile App,3.9,True
SALE_000316,CUST_00130,PROD_4430,Headphones,Electronics,451.01,4,2025-04-23,True,PayPal,Online,4.2,True
SALE_000317,CUST_00174,PROD_4541,Supplements,Health,37.4,2,2025-07-18,False,Debit Card,In-Store,3.3,False
SALE_000318,CUST_00073,PROD_4430,Headphones,Electronics,553.66,2,2025-03-24,False,Debit Card,Online,5.0,True
SALE_000319,CUST_00441,PROD_6980,Fresh,Groceries,6.34,3,2025-07-10,True,PayPal,In-Store,3.3,False
SALE_000320,CUST_00093,PROD_0864,Laptop,Electronics,462.03,5,2025-07-19,True,Debit Card,In-Store,4.5,True
SALE_000321,CUST_00199,PROD_4458,Furniture,Home,222.37,4,2025-07-06,False,Gift Card,Online,4.8,False
SALE_000322,CUST_00299,PROD_7925,Hotels,Travel,1416.33,3,2025-05-05,False,PayPal,Online,4.5,True
SALE_000323,CUST_00075,PROD_4112,Jewelry,Luxury,707.04,3,2025-08-02,False,Debit Card,Phone,4.2,False
SALE_000324,CUST_00009,PROD_9766,Games,Entertainment,33.61,2,2025-07-19,False,Gift Card,Online,4.5,True
SALE_000325,CUST_00287,PROD_3097,Premium,Luxury,2242.94,4,2025-08-08,False,Cash,In-Store,3.7,False
SALE_000326,CUST_00313,PROD_1602,Overstock,Discount,32.28,2,2025-07-18,False,Cash,Mobile App,4.6,False
SALE_000327,CUST_00128,PROD_4881,Smartphone,Electronics,206.16,2,2025-05-20,False,Credit Card,Mobile App,4.7,True
SALE_000328,CUST_00124,PROD_4930,Jeans,Fashion,54.07,4,2025-07-26,True,Cash,Mobile App,4.9,True
SALE_000329,CUST_00279,PROD_6377,Watches,Luxury,1224.97,1,2025-05-05,True,Cash,Online,5.0,True
SALE_000330,CUST_00465,PROD_5228,Organic,Groceries,12.9,3,2025-05-06,False,PayPal,Online,3.6,False
SALE_000331,CUST_00210,PROD_4230,Frozen,Groceries,20.66,3,2025-08-03,False,Debit Card,Phone,3.5,False
SALE_000332,CUST_00236,PROD_1670,Beverages,Groceries,21.7,3,2025-06-15,False,PayPal,Online,3.3,False
SALE_000333,CUST_00471,PROD_1284,Bedding,Home,113.59,3,2025-07-13,True,Cash,Online,3.9,False
SALE_000334,CUST_00141,PROD_4412,Jacket,Fashion,68.98,4,2025-03-13,False,PayPal,Mobile App,4.9,False
SALE_000335,CUST_00052,PROD_1486,Camera,Electronics,407.92,2,2025-05-25,False,Debit Card,In-Store,5.0,False
SALE_000336,CUST_00428,PROD_1670,Beverages,Groceries,7.31,3,2025-05-19,True,Debit Card,Online,3.0,False
SALE_000337,CUST_00230,PROD_4458,Furniture,Home,155.04,4,2025-05-03,True,Credit Card,Mobile App,3.5,False
SALE_000338,CUST_00145,PROD_1486,Camera,Electronics,481.27,3,2025-07-15,False,PayPal,Mobile App,4.8,True
SALE_000339,CUST_00282,PROD_7925,Hotels,Travel,1346.81,2,2025-08-05,False,Debit Card,Phone,4.0,False
SALE_000340,CUST_00430,PROD_4881,Smartphone,Electronics,148.71,3,2025-07-08,True,PayPal,In-Store,4.8,False
SALE_000341,CUST_00475,PROD_0688,Skincare,Health,14.15,6,2025-07-27,True,Credit Card,In-Store,4.3,True
SALE_000342,CUST_00317,PROD_8128,Designer,Luxury,1273.22,3,2025-04-10,False,Credit Card,Online,5.0,True
SALE_000343,CUST_00037,PROD_7562,Books,Entertainment,33.01,5,2025-05-25,True,Debit Card,In-Store,4.8,False
SALE_000344,CUST_00476,PROD_5230,Food,Groceries,12.24,3,2025-07-31,True,Debit Card,Online,3.9,True
SALE_000345,CUST_00246,PROD_7244,Garden,Home,279.9,2,2025-01-30,False,PayPal,Online,4.7,True
SALE_000346,CUST_00479,PROD_6980,Fresh,Groceries,9.44,2,2025-07-11,False,Cash,Phone,5.0,False
SALE_000347,CUST_00348,PROD_2689,Personal,Health,85.64,3,2025-07-21,False,PayPal,Mobile App,5.0,False
SALE_000348,CUST_00027,PROD_9288,Accessories,Fashion,59.11,3,2025-07-18,False,Credit Card,Mobile App,5.0,False
SALE_000349,CUST_00214,PROD_0688,Skincare,Health,39.16,3,2025-06-27,False,Cash,Phone,3.6,True
SALE_000350,CUST_00452,PROD_5170,Decor,Home,67.87,3,2025-08-01,True,Cash,Mobile App,3.6,True
SALE_000351,CUST_00438,PROD_4230,Frozen,Groceries,7.22,4,2025-07-16,True,Cash,Mobile App,3.3,False
SALE_000352,CUST_00345,PROD_5170,Decor,Home,659.6,2,2024-12-01,False,PayPal,Online,4.9,False
SALE_000353,CUST_00145,PROD_2864,Gaming,Electronics,485.23,6,2025-06-14,False,Debit Card,Online,5.0,True
SALE_000354,CUST_00158,PROD_8128,Designer,Luxury,705.01,2,2025-02-24,True,Credit Card,Phone,4.6,True
SALE_000355,CUST_00216,PROD_7244,Garden,Home,207.2,2,2025-01-09,False,Cash,Mobile App,3.5,False
SALE_000356,CUST_00190,PROD_0534,Shoes,Fashion,65.35,4,2025-05-21,True,Credit Card,Mobile App,4.4,False
SALE_000357,CUST_00152,PROD_4230,Frozen,Groceries,16.06,3,2025-06-06,False,Debit Card,In-Store,4.2,True
SALE_000358,CUST_00188,PROD_7649,Medical,Health,33.35,3,2025-07-03,True,Gift Card,In-Store,4.8,False
SALE_000359,CUST_00076,PROD_4881,Smartphone,Electronics,561.01,4,2025-07-07,False,Debit Card,Mobile App,4.4,False
SALE_000360,CUST_00063,PROD_9944,Snacks,Groceries,12.65,4,2025-04-24,False,PayPal,Phone,5.0,False
SALE_000361,CUST_00266,PROD_4930,Jeans,Fashion,40.38,2,2025-05-23,True,Cash,Online,4.5,False
SALE_000362,CUST_00419,PROD_1602,Overstock,Discount,2.84,2,2025-08-05,True,Gift Card,In-Store,3.4,False
SALE_000363,CUST_00424,PROD_6980,Fresh,Groceries,10.28,2,2025-07-15,False,Credit Card,In-Store,4.1,False
SALE_000364,CUST_00356,PROD_3097,Premium,Luxury,1077.84,1,2025-07-11,False,PayPal,In-Store,3.9,True
SALE_000365,CUST_00086,PROD_4430,Headphones,Electronics,247.04,2,2025-07-31,False,PayPal,Mobile App,4.5,True
SALE_000366,CUST_00062,PROD_0534,Shoes,Fashion,66.01,2,2025-08-01,True,PayPal,Phone,4.9,False
SALE_000367,CUST_00205,PROD_9246,Appliances,Home,216.02,6,2025-06-18,False,Cash,Phone,5.0,True
SALE_000368,CUST_00411,PROD_0551,Cleaning,Essentials,7.52,3,2025-06-25,True,PayPal,Online,4.4,False
SALE_000369,CUST_00438,PROD_4412,Jacket,Fashion,19.65,2,2024-09-19,False,Gift Card,Phone,4.5,True
SALE_000370,CUST_00423,PROD_4230,Frozen,Groceries,7.23,2,2025-04-10,True,Gift Card,Online,4.2,False
SALE_000371,CUST_00406,PROD_1602,Overstock,Discount,5.68,1,2025-07-10,False,Cash,Phone,3.5,False
SALE_000372,CUST_00180,PROD_0534,Shoes,Fashion,84.05,2,2025-02-02,False,PayPal,Mobile App,4.6,True
SALE_000373,CUST_00398,PROD_9896,Generic,Discount,6.0,4,2025-06-13,False,Debit Card,In-Store,4.3,True
SALE_000374,CUST_00159,PROD_4033,Household,Essentials,11.61,4,2025-08-02,False,PayPal,Online,3.6,True
SALE_000375,CUST_00059,PROD_5103,T-Shirt,Fashion,57.78,4,2025-01-21,False,Credit Card,Mobile App,4.8,False
SALE_000376,CUST_00294,PROD_8417,Exclusive,Luxury,2141.32,5,2025-07-22,False,Credit Card,Online,4.0,True
SALE_000377,CUST_00089,PROD_4930,Jeans,Fashion,100.77,3,2025-07-03,False,Credit Card,Mobile App,4.3,True
SALE_000378,CUST_00478,PROD_7244,Garden,Home,235.62,5,2025-07-20,False,Cash,In-Store,3.8,True
SALE_000379,CUST_00071,PROD_2689,Personal,Health,50.16,2,2025-05-20,False,PayPal,Mobile App,4.7,True
SALE_000380,CUST_00293,PROD_9255,Car Rental,Travel,1745.79,5,2025-08-05,False,PayPal,In-Store,4.7,True
SALE_000381,CUST_00347,PROD_0997,Collections,Luxury,1790.8,2,2025-08-07,False,PayPal,Mobile App,5.0,False
SALE_000382,CUST_00330,PROD_1486,Camera,Electronics,938.93,5,2025-06-21,False,Debit Card,In-Store,4.0,False
SALE_000383,CUST_00083,PROD_7244,Garden,Home,219.98,3,2025-07-13,False,Gift Card,Mobile App,4.5,True
SALE_000384,CUST_00020,PROD_4881,Smartphone,Electronics,469.8,3,2025-08-07,False,PayPal,Mobile App,5.0,False
SALE_000385,CUST_00022,PROD_4412,Jacket,Fashion,54.62,5,2025-04-28,False,Debit Card,In-Store,5.0,False
SALE_000386,CUST_00154,PROD_5228,Organic,Groceries,19.86,3,2025-06-24,True,Cash,Mobile App,4.4,False
SALE_000387,CUST_00017,PROD_4412,Jacket,Fashion,56.43,5,2025-04-20,False,Debit Card,Mobile App,5.0,True
SALE_000388,CUST_00175,PROD_3668,Wellness,Health,67.35,2,2025-06-12,False,Gift Card,Mobile App,4.6,False
SALE_000389,CUST_00162,PROD_5660,Packages,Travel,482.97,3,2025-07-01,False,Debit Card,In-Store,4.3,True
SALE_000390,CUST_00491,PROD_9944,Snacks,Groceries,11.59,4,2025-06-05,True,Credit Card,Mobile App,3.5,False
SALE_000391,CUST_00016,PROD_5729,Music,Entertainment,25.23,2,2025-07-27,True,PayPal,Mobile App,4.7,True
SALE_000392,CUST_00146,PROD_7637,Movies,Entertainment,30.94,7,2025-04-11,False,Credit Card,Online,5.0,True
SALE_000393,CUST_00468,PROD_7244,Garden,Home,98.69,6,2025-03-14,True,Cash,Phone,3.4,False
SALE_000394,CUST_00008,PROD_9766,Games,Entertainment,39.4,2,2025-07-12,False,PayPal,In-Store,5.0,False
SALE_000395,CUST_00420,PROD_1670,Beverages,Groceries,9.63,3,2025-07-15,True,Cash,Mobile App,4.2,True
SALE_000396,CUST_00050,PROD_1745,Tablet,Electronics,214.1,1,2025-07-30,True,Gift Card,Online,4.2,False
SALE_000397,CUST_00483,PROD_7244,Garden,Home,58.64,3,2025-05-27,True,Gift Card,In-Store,4.2,True
SALE_000398,CUST_00310,PROD_7925,Hotels,Travel,1663.96,5,2025-05-17,False,Credit Card,Phone,4.5,False
SALE_000399,CUST_00349,PROD_4112,Jewelry,Luxury,1123.76,4,2025-07-27,True,Gift Card,In-Store,5.0,False
SALE_000400,CUST_00237,PROD_0655,Personal Care,Essentials,33.64,3,2025-04-18,False,PayPal,Phone,4.0,False
SALE_000401,CUST_00259,PROD_0473,Kitchen,Home,108.76,5,2025-08-03,True,Cash,Phone,3.7,False
SALE_000402,CUST_00393,PROD_0972,Bulk,Discount,4.77,3,2025-06-05,False,Gift Card,Mobile App,4.5,False
SALE_000403,CUST_00034,PROD_5729,Music,Entertainment,33.7,3,2025-07-20,False,Gift Card,In-Store,4.6,False
SALE_000404,CUST_00301,PROD_2864,Gaming,Electronics,786.75,4,2025-05-03,False,Gift Card,Phone,4.6,True
SALE_000405,CUST_00372,PROD_4112,Jewelry,Luxury,1952.32,4,2024-10-02,True,Gift Card,Mobile App,5.0,True
SALE_000406,CUST_00236,PROD_1670,Beverages,Groceries,17.02,3,2025-06-22,True,Credit Card,In-Store,3.9,True
SALE_000407,CUST_00369,PROD_6980,Fresh,Groceries,47.96,3,2025-06-16,False,PayPal,Mobile App,4.7,True
SALE_000408,CUST_00177,PROD_8417,Exclusive,Luxury,790.72,1,2025-07-17,False,Cash,Phone,4.0,True
SALE_000409,CUST_00423,PROD_2355,Basic,Discount,5.33,2,2025-07-31,True,Debit Card,Mobile App,3.7,True
SALE_000410,CUST_00085,PROD_5729,Music,Entertainment,38.64,3,2025-05-08,False,Gift Card,Online,4.9,True
SALE_000411,CUST_00112,PROD_4881,Smartphone,Electronics,528.25,1,2025-08-04,False,Debit Card,In-Store,4.3,False
SALE_000412,CUST_00224,PROD_4230,Frozen,Groceries,13.34,2,2025-05-22,True,PayPal,Online,4.3,True
SALE_000413,CUST_00141,PROD_0534,Shoes,Fashion,61.01,6,2025-07-13,True,PayPal,Online,4.4,True
SALE_000414,CUST_00048,PROD_5103,T-Shirt,Fashion,66.96,4,2025-07-22,False,Cash,Phone,4.5,True
SALE_000415,CUST_00052,PROD_6980,Fresh,Groceries,17.57,2,2025-03-08,False,Credit Card,Mobile App,4.5,False
SALE_000416,CUST_00435,PROD_6961,Utilities,Essentials,12.83,3,2025-07-05,False,Debit Card,Phone,4.3,False
SALE_000417,CUST_00245,PROD_3668,Wellness,Health,35.06,6,2025-07-11,False,Credit Card,In-Store,4.3,False
SALE_000418,CUST_00080,PROD_9766,Games,Entertainment,37.51,7,2024-11-18,False,Debit Card,Online,4.7,False
SALE_000419,CUST_00430,PROD_5089,Streaming,Entertainment,18.74,5,2025-06-21,False,Credit Card,Online,3.9,False
SALE_000420,CUST_00332,PROD_0972,Bulk,Discount,34.13,2,2025-06-05,False,Gift Card,Mobile App,4.9,True
SALE_000421,CUST_00485,PROD_5230,Food,Groceries,12.44,1,2025-07-25,True,Debit Card,In-Store,4.7,True
SALE_000422,CUST_00323,PROD_4458,Furniture,Home,416.01,6,2025-03-16,True,Credit Card,In-Store,5.0,True
SALE_000423,CUST_00012,PROD_2864,Gaming,Electronics,340.91,4,2025-06-18,False,Gift Card,In-Store,4.7,True
SALE_000424,CUST_00303,PROD_6220,Seasonal,Discount,38.57,2,2025-05-05,False,Gift Card,Mobile App,4.6,True
SALE_000425,CUST_00040,PROD_4541,Supplements,Health,52.31,3,2025-06-29,False,Gift Card,Phone,4.5,False
SALE_000426,CUST_00270,PROD_4412,Jacket,Fashion,75.39,2,2025-06-08,False,Cash,In-Store,4.5,True
SALE_000427,CUST_00021,PROD_5729,Music,Entertainment,20.04,2,2025-02-07,True,Debit Card,Mobile App,4.8,True
SALE_000428,CUST_00066,PROD_4881,Smartphone,Electronics,286.79,2,2025-02-12,False,PayPal,Phone,4.2,True
SALE_000429,CUST_00080,PROD_5089,Streaming,Entertainment,42.6,2,2025-07-22,False,Debit Card,Mobile App,4.9,True
SALE_000430,CUST_00269,PROD_0997,Collections,Luxury,544.73,3,2025-07-17,True,Gift Card,Online,3.9,True
SALE_000431,CUST_00288,PROD_0297,Concerts,Entertainment,57.9,3,2025-07-23,False,Credit Card,Online,5.0,False
SALE_000432,CUST_00146,PROD_0297,Concerts,Entertainment,26.6,4,2025-05-07,False,Credit Card,Phone,4.2,False
SALE_000433,CUST_00496,PROD_5230,Food,Groceries,15.27,3,2025-08-02,False,Cash,In-Store,3.5,False
SALE_000434,CUST_00333,PROD_4112,Jewelry,Luxury,1215.12,4,2025-08-02,False,Credit Card,Phone,5.0,True
SALE_000435,CUST_00061,PROD_1486,Camera,Electronics,318.28,4,2025-08-08,False,PayPal,Phone,4.6,True
SALE_000436,CUST_00037,PROD_3010,Activities,Travel,507.58,1,2025-04-02,False,Credit Card,In-Store,3.5,False
SALE_000437,CUST_00386,PROD_9896,Generic,Discount,5.23,3,2025-06-03,True,Credit Card,Online,4.4,True
SALE_000438,CUST_00212,PROD_3668,Wellness,Health,52.81,3,2025-07-23,False,Cash,Phone,4.7,False
SALE_000439,CUST_00133,PROD_3097,Premium,Luxury,737.69,6,2025-05-10,False,Cash,In-Store,5.0,False
SALE_000440,CUST_00300,PROD_9255,Car Rental,Travel,911.91,5,2025-05-17,False,Debit Card,In-Store,5.0,False
SALE_000441,CUST_00469,PROD_2689,Personal,Health,34.13,2,2025-08-08,False,Credit Card,Online,3.3,False
SALE_000442,CUST_00486,PROD_3240,Clearance,Discount,9.4,2,2025-04-24,True,Debit Card,Phone,3.9,False
SALE_000443,CUST_00108,PROD_7244,Garden,Home,145.15,3,2025-06-26,False,PayPal,In-Store,4.4,True
SALE_000444,CUST_00453,PROD_4541,Supplements,Health,26.61,2,2025-07-27,False,Cash,In-Store,4.2,True
SALE_000445,CUST_00314,PROD_3240,Clearance,Discount,35.24,5,2025-07-19,True,PayPal,In-Store,4.6,True
SALE_000446,CUST_00088,PROD_2864,Gaming,Electronics,275.95,3,2025-03-15,False,PayPal,Phone,5.0,False
SALE_000447,CUST_00466,PROD_5170,Decor,Home,146.49,4,2025-07-17,False,PayPal,Online,4.5,True
SALE_000448,CUST_00111,PROD_0297,Concerts,Entertainment,29.61,2,2025-07-09,True,Gift Card,Phone,4.4,False
SALE_000449,CUST_00029,PROD_0972,Bulk,Discount,9.96,4,2025-06-29,False,Debit Card,Online,4.9,True
SALE_000450,CUST_00235,PROD_9255,Car Rental,Travel,419.17,4,2025-07-30,True,Credit Card,In-Store,4.7,False
SALE_000451,CUST_00441,PROD_6980,Fresh,Groceries,10.54,3,2025-06-30,False,Credit Card,In-Store,3.3,False
SALE_000452,CUST_00233,PROD_9288,Accessories,Fashion,84.12,4,2025-06-25,False,Credit Card,Phone,4.9,False
